paperId_dblp,title_dblp,authors_dblp,venue_dblp,year_dblp,cleaned_title_dblp,cleaned_authors_dblp,index_dblp
53e9a9d9b7602d970333d0a1,Database Buffer Size Investigation for OLTP Workloads (Experience Paper).,"Thin-Fong Tsuei, Allan Packer, Keng-Tai Ko",SIGMOD Conference,1997,database buffer size investigation for oltp workloads experience paper,thin fong tsuei allan packer keng tai ko,1505
53e9ac95b7602d970366bbc7,Extending Query Rewriting Techniques for Fine-Grained Access Control.,"Shariq Rizvi, Alberto O. Mendelzon, S. Sudarshan 0001, Prasan Roy",SIGMOD Conference,2004,extending query rewriting techniques for fine grained access control,shariq rizvi alberto o mendelzon s sudarshan 0001 prasan roy,1512
53e99cb5b7602d970256a2e4,BANKS: Browsing and Keyword Searching in Relational Databases.,"B. Aditya, Gaurav Bhalotia, Soumen Chakrabarti, Arvind Hulgeri, Charuta Nakhe, Parag, S. Sudarshan 0001",VLDB,2002,banks browsing and keyword searching in relational databases,b aditya gaurav bhalotia soumen chakrabarti arvind hulgeri charuta nakhe parag s sudarshan 0001,1370
53e9bafbb7602d97047300c0,A Study on Data Point Search for HG-Trees.,"Joseph K. P. Kuan, Paul H. Lewis",SIGMOD Record,1999,a study on data point search for hg trees,joseph k p kuan paul h lewis,318
53e99a98b7602d970231020b,Integration Approaches for CIM.,Moira C. Norrie,SIGMOD Conference,1995,integration approaches for cim,moira c norrie,2073
53e9ba2db7602d97046371fc,Loading a Cache with Query Results.,"Laura M. Haas, Donald Kossmann, Ioana Ursu",VLDB,1999,loading a cache with query results,laura m haas donald kossmann ioana ursu,1954
53e9a618b7602d9702f4ac91,Semantic Access: Semantic Interface for Querying Databases.,"Naphtali Rishe, Jun Yuan, Rukshan Athauda, Shu-Ching Chen, Xiaoling Lu, Xiaobin Ma, Alexander Vaschillo, Artyom Shaposhnikov, Dmitry Vasilevsky",VLDB,2000,semantic access semantic interface for querying databases,naphtali rishe jun yuan rukshan athauda shu ching chen xiaoling lu xiaobin ma alexander vaschillo artyom shaposhnikov dmitry vasilevsky,885
53e99aa6b7602d970231eaf7,Interview with Pat Selinger.,Marianne Winslett,SIGMOD Record,2003,interview with pat selinger,marianne winslett,297
53e9b1a3b7602d9703c2ce73,ROLEX: Relational On-Line Exchange with XML.,"Philip Bohannon, Xin Dong 0001, Sumit Ganguly, Henry F. Korth, Chengkai Li, P. P. S. Narayan, Pradeep Shenoy",SIGMOD Conference,2003,rolex relational on line exchange with xml,philip bohannon xin dong 0001 sumit ganguly henry f korth chengkai li p p s narayan pradeep shenoy,1931
53e9b586b7602d97040c66e0,The Propel Distributed Services Platform.,"Michael J. Carey, Steve Kirsch, Mary Roth, Bert Van der Linden, Nicolas Adiba, Michael Blow, Daniela Florescu, David Li, Ivan Oprencak, Rajendra Panwar, Runping Qi, David Rieber, John C. Shafer, Brian Sterling, Tolga Urhan, Brian Vickery, Dan Wineman, Kuan Yee",VLDB,2001,the propel distributed services platform,michael j carey steve kirsch mary roth bert van der linden nicolas adiba michael blow daniela florescu david li ivan oprencak rajendra panwar runping qi david rieber john c shafer brian sterling tolga urhan brian vickery dan wineman kuan yee,1575
53e9a651b7602d9702f858f2,Rule-based spatiotemporal query processing for video databases.,"Mehmet Emin Dönderler, Özgür Ulusoy, Ugur Güdükbay",VLDB J.,2004,rule based spatiotemporal query processing for video databases,mehmet emin d nderler zg r ulusoy ugur g d kbay,1751
53e9b621b7602d9704179194,Information Warfare and Security - Book Review.,H. V. Jagadish,SIGMOD Record,2001,information warfare and security book review,h v jagadish,706
53e9adc7b7602d97037cc1e4,Extracting Large-Scale Knowledge Bases from the Web.,"Ravi Kumar, Prabhakar Raghavan, Sridhar Rajagopalan, Andrew Tomkins",VLDB,1999,extracting large scale knowledge bases from the web,ravi kumar prabhakar raghavan sridhar rajagopalan andrew tomkins,1572
53e9b4bfb7602d9703fd608d,CheeTah: a Lightweight Transaction Server for Plug-and-Play Internet Data Management.,"Guy Pardon, Gustavo Alonso",VLDB,2000,cheetah a lightweight transaction server for plug and play internet data management,guy pardon gustavo alonso,222
53e9a789b7602d97030c3360,SoundCompass: A Practical Query-by-Humming System.,"Naoko Kosugi, Yasushi Sakurai, Masashi Morimoto",SIGMOD Conference,2004,soundcompass a practical query by humming system,naoko kosugi yasushi sakurai masashi morimoto,541
53e9a699b7602d9702fcd165,Predator: A Resource for Database Research.,Praveen Seshadri,SIGMOD Record,1998,predator a resource for database research,praveen seshadri,633
53e99b36b7602d97023d37b1,Parallel multisource view maintenance.,"Xin Zhang 0002, Lingli Ding, Elke A. Rundensteiner",VLDB J.,2004,parallel multisource view maintenance,xin zhang 0002 lingli ding elke a rundensteiner,1208
53e9acbcb7602d970369b25e,Incremental data Structures and Algorithms for Dynamic Query Interfaces.,"Egemen Tanin, Richard Beigel, Ben Shneiderman",SIGMOD Record,1996,incremental data structures and algorithms for dynamic query interfaces,egemen tanin richard beigel ben shneiderman,147
53e9babab7602d97046e7c3c,EIHA?!?: Deploying Web and WAP services using XML Technology.,"Chiara Biancheri, Jean-Christophe R. Pazzaglia, Gavino Paddeu",SIGMOD Record,2001,eiha deploying web and wap services using xml technology,chiara biancheri jean christophe r pazzaglia gavino paddeu,148
53e9bb72b7602d97047b56c0,Automated Selection of Materialized Views and Indexes in SQL Databases.,"Sanjay Agrawal, Surajit Chaudhuri, Vivek R. Narasayya",VLDB,2000,automated selection of materialized views and indexes in sql databases,sanjay agrawal surajit chaudhuri vivek r narasayya,1079
53e99cdfb7602d9702592a9f,XML in the Middle: XQuery in the WebLogic Platform.,Michael J. Carey,SIGMOD Conference,2004,xml in the middle xquery in the weblogic platform,michael j carey,1335
53e99e61b7602d97027253da,Efficient similarity search and classification via rank aggregation.,"Ronald Fagin, Ravi Kumar, D. Sivakumar",SIGMOD Conference,2003,efficient similarity search and classification via rank aggregation,ronald fagin ravi kumar d sivakumar,1344
53e9b290b7602d9703d37092,Upsizing from File Server to Clent Server Architectures.,The Access Team,SIGMOD Conference,1995,upsizing from file server to clent server architectures,the access team,1976
53e9ae04b7602d970380f456,On Database Theory and XML.,Dan Suciu,SIGMOD Record,2001,on database theory and xml,dan suciu,395
53e9a668b7602d9702f9b91c,"Hardware Technology Trends and Database Opportunities, SIGMOD Conference 1998 Keynote Speech, Video",David A. Patterson,ACM SIGMOD Digital Symposium Collection,1999,hardware technology trends and database opportunities sigmod conference 1998 keynote speech video,david a patterson,1918
53e99b6ab7602d9702410cb2,Constant Time Permutation: An Efficient Block Allocation Strategy for Variable-Bit-Rate Continuous Media Data.,"Yueh-Min Huang, Jen-Wen Ding, Shiao-Li Tsao",VLDB J.,1999,constant time permutation an efficient block allocation strategy for variable bit rate continuous media data,yueh min huang jen wen ding shiao li tsao,1291
53e9a32eb7602d9702c39d26,Adaptive Stream Resource Management Using Kalman Filters.,"Ankur Jain, Edward Y. Chang, Yuan-Fang Wang",SIGMOD Conference,2004,adaptive stream resource management using kalman filters,ankur jain edward y chang yuan fang wang,1474
53e9b716b7602d97042afc74,Fast Nearest Neighbor Search in Medical Image Databases.,"Flip Korn, Nikolaos Sidiropoulos, Christos Faloutsos, Eliot L. Siegel, Zenon Protopapas",VLDB,1996,fast nearest neighbor search in medical image databases,flip korn nikolaos sidiropoulos christos faloutsos eliot l siegel zenon protopapas,1831
53e9a91ab7602d970326b94e,Aurora: a new model and architecture for data stream management.,"Daniel J. Abadi, Donald Carney, Ugur Çetintemel, Mitch Cherniack, Christian Convey, Sangdon Lee, Michael Stonebraker, Nesime Tatbul, Stanley B. Zdonik",VLDB J.,2003,aurora a new model and architecture for data stream management,daniel j abadi donald carney ugur etintemel mitch cherniack christian convey sangdon lee michael stonebraker nesime tatbul stanley b zdonik,1330
53e9b549b7602d970407d58b,Efficient Numerical Error Bounding for Replicated Network Services.,"Haifeng Yu, Amin Vahdat",VLDB,2000,efficient numerical error bounding for replicated network services,haifeng yu amin vahdat,876
53e9bad7b7602d9704705e73,Combining multi-visual features for efficient indexing in a large image database.,"Anne H. H. Ngu, Quan Z. Sheng, Du Q. Huynh, Ron Lei",VLDB J.,2001,combining multi visual features for efficient indexing in a large image database,anne h h ngu quan z sheng du q huynh ron lei,1188
53e99924b7602d97021603ca,Review - Time Constraints in Workflow Systems.,Claudio Bettini,ACM SIGMOD Digital Review,2000,review time constraints in workflow systems,claudio bettini,1608
53e9a194b7602d9702a86c1c,ACTIVIEW: Adaptive data presentation using SuperSQL.,"Yoko Maeda, Motomichi Toyama",VLDB,2001,actiview adaptive data presentation using supersql,yoko maeda motomichi toyama,1864
53e9b8a8b7602d970447f9c9,Objects and SQL: Strange Relations? Panel.,Donald R. Deutsch,SIGMOD Conference,1995,objects and sql strange relations panel,donald r deutsch,1952
53e9b92ab7602d9704516f07,Production Database Systems: Making Them Easy is Hard Work.,David Campbell,VLDB,2004,production database systems making them easy is hard work,david campbell,1099
53e9a848b7602d97031923ec,The Evolution of Effective B-tree: Page Organization and Techniques: A Personal Account.,David B. Lomet,SIGMOD Record,2001,the evolution of effective b tree page organization and techniques a personal account,david b lomet,2103
53e99ca8b7602d970255a8b4,Resource Scheduling in Enhanced Pay-Per-View Continuous Media Databases.,"Minos N. Garofalakis, Banu Özden, Abraham Silberschatz",VLDB,1997,resource scheduling in enhanced pay per view continuous media databases,minos n garofalakis banu zden abraham silberschatz,829
53e9b0d8b7602d9703b5234e,Indexing Spatio-Temporal Trajectories with Chebyshev Polynomials.,"Yuhan Cai, Raymond T. Ng",SIGMOD Conference,2004,indexing spatio temporal trajectories with chebyshev polynomials,yuhan cai raymond t ng,1466
53e99f34b7602d970280260f,XWAVE: Approximate Extended Wavelets for Streaming Data.,"Sudipto Guha, Chulyun Kim, Kyuseok Shim",VLDB,2004,xwave approximate extended wavelets for streaming data,sudipto guha chulyun kim kyuseok shim,1555
53e99b0ab7602d970239bda1,Adaptive Ordering of Pipelined Stream Filters.,"Shivnath Babu, Rajeev Motwani, Kamesh Munagala, Itaru Nishizawa, Jennifer Widom",SIGMOD Conference,2004,adaptive ordering of pipelined stream filters,shivnath babu rajeev motwani kamesh munagala itaru nishizawa jennifer widom,1808
53e99e78b7602d970273a42f,Report on the 17th Brazilian Symposium on Database Systems (SBBD 2002).,"Ana Carolina Salgado, Nina Edelweiss",SIGMOD Record,2003,report on the 17th brazilian symposium on database systems sbbd 2002,ana carolina salgado nina edelweiss,845
53e9a1fab7602d9702afc679,Schema-driven Customization of Web Services.,"Serge Abiteboul, Bernd Amann, Jérôme Baumgarten, Omar Benjelloun, Frederic Dang Ngoc, Tova Milo",VLDB,2003,schema driven customization of web services,serge abiteboul bernd amann j r me baumgarten omar benjelloun frederic dang ngoc tova milo,583
53e9b260b7602d9703d01a49,A Quantitative Analysis and Performance Study for Similarity-Search Methods in High-Dimensional Spaces.,"Roger Weber, Hans-Jörg Schek, Stephen Blott",VLDB,1998,a quantitative analysis and performance study for similarity search methods in high dimensional spaces,roger weber hans j rg schek stephen blott,2024
53e9a3c0b7602d9702cd007f,DBXplorer: enabling keyword search over relational databases.,"Sanjay Agrawal, Surajit Chaudhuri, Gautam Das",SIGMOD Conference,2002,dbxplorer enabling keyword search over relational databases,sanjay agrawal surajit chaudhuri gautam das,1261
53e9a839b7602d97031824c6,P-Grid: a self-organizing structured P2P system.,"Karl Aberer, Philippe Cudré-Mauroux, Anwitaman Datta, Zoran Despotovic, Manfred Hauswirth, Magdalena Punceva, Roman Schmidt",SIGMOD Record,2003,p grid a self organizing structured p2p system,karl aberer philippe cudr mauroux anwitaman datta zoran despotovic manfred hauswirth magdalena punceva roman schmidt,673
53e9b88ab7602d970445a56b,Emergent Semantics and the Multimedia Semantic Web.,"William I. Grosky, D. V. Sreenath, Farshad Fotouhi",SIGMOD Record,2002,emergent semantics and the multimedia semantic web,william i grosky d v sreenath farshad fotouhi,290
53e9bbd4b7602d9704821919,Processing complex aggregate queries over data streams.,"Alin Dobra, Minos N. Garofalakis, Johannes Gehrke, Rajeev Rastogi",SIGMOD Conference,2002,processing complex aggregate queries over data streams,alin dobra minos n garofalakis johannes gehrke rajeev rastogi,1992
53e9b7adb7602d9704357b52,Cache-Conscious Concurrency Control of Main-Memory Indexes on Shared-Memory Multiprocessor Systems.,"Sang Kyun Cha, Sangyong Hwang, Kihong Kim, Keunjoo Kwon",VLDB,2001,cache conscious concurrency control of main memory indexes on shared memory multiprocessor systems,sang kyun cha sangyong hwang kihong kim keunjoo kwon,226
53e9a55cb7602d9702e83be7,Mapping Extended Entity Relationship Model to Object Modeling Technique.,Joseph Fong,SIGMOD Record,1995,mapping extended entity relationship model to object modeling technique,joseph fong,1522
53e99f77b7602d970284badf,Indexing very high-dimensional sparse and quasi-sparse vectors for similarity searches.,"Changzhou Wang, Xiaoyang Sean Wang",VLDB J.,2001,indexing very high dimensional sparse and quasi sparse vectors for similarity searches,changzhou wang xiaoyang sean wang,2063
53e9a7e3b7602d9703122672,Managing multiple and distributed ontologies on the Semantic Web.,"Alexander Maedche, Boris Motik, Ljiljana Stojanovic",VLDB J.,2003,managing multiple and distributed ontologies on the semantic web,alexander maedche boris motik ljiljana stojanovic,1329
53e9b7cdb7602d970437bfc2,Report on the Second IEEE Metadata Conference (Metadata '97).,"Ron Musick, Christopher Miller 0002",SIGMOD Record,1998,report on the second ieee metadata conference metadata 97,ron musick christopher miller 0002,21
53e9b0c7b7602d9703b3faca,"Review - Don't Scrap It, Wrap It! A Wrapper Architecture for Legacy Data Sources.",Betty Salzberg,ACM SIGMOD Digital Review,1999,review don t scrap it wrap it a wrapper architecture for legacy data sources,betty salzberg,1639
53e9ba8ab7602d97046b10c1,GeMBASE: A Geometric Mediator for Brain Analysis with Surface Ensembles.,"Simone Santini, Amarnath Gupta",VLDB,2002,gembase a geometric mediator for brain analysis with surface ensembles,simone santini amarnath gupta,1115
53e9bc0ab7602d970486e828,DISNIC-PLAN: A NICNET Based Distributed Database for Micro-level Planning in India.,M. Moni,VLDB,1996,disnic plan a nicnet based distributed database for micro level planning in india,m moni,490
53e99cd8b7602d9702589aed,Integrating Symbolic Images into a Multimedia Database System Using Classification and Abstraction Approaches.,"Aya Soffer, Hanan Samet",VLDB J.,1998,integrating symbolic images into a multimedia database system using classification and abstraction approaches,aya soffer hanan samet,1961
