paperId_acm,title_acm,authors_acm,venue_acm,year_acm
539087dd20f70186a0d64497,range queries in olap data cubes,ching tien ho rakesh agrawal nimrod megiddo ramakrishnan srikant,sigmod '97 proceedings of the 1997 acm sigmod international conference on management of data,1997
53e9a9d9b7602d970333d0a1,database buffer size investigation for oltp workloads experience paper,thin fong tsuei allan packer keng tai ko,sigmod conference,1997
53e9b3cdb7602d9703eb886e,the bucky object relational benchmark experience paper,michael j carey david j dewitt jeffrey f naughton mohammad asgarian paul brown johannes gehrke dhaval shah,sigmod conference,1997
53e9bb29b7602d9704764d03,database performance in the real world tpc d and sap r 3 experience paper,jochen doppelhammer thomas h ppler alfons kemper donald kossmann,sigmod conference,1997
539087dd20f70186a0d6449a,maintenance of data cubes and summary tables in a warehouse,inderpal singh mumick dallan quass barinderpal singh mumick,sigmod '97 proceedings of the 1997 acm sigmod international conference on management of data,1997
539087dd20f70186a0d644a4,the strip rule system for efficiently maintaining derived data,brad adelberg hector garcia molina jennifer widom,sigmod '97 proceedings of the 1997 acm sigmod international conference on management of data,1997
539087dd20f70186a0d64493,highly concurrent cache consistency for indices in client server database systems,markos zaharioudakis michael j carey,sigmod '97 proceedings of the 1997 acm sigmod international conference on management of data,1997
539087dd20f70186a0d6448d,fast parallel similarity search in multimedia databases,stefan berchtold christian b hm bernhard braunm ller daniel a keim hans peter kriegel,sigmod '97 proceedings of the 1997 acm sigmod international conference on management of data,1997
539087dd20f70186a0d644aa,balancing push and pull for data broadcast,swarup acharya michael franklin stanley zdonik,sigmod '97 proceedings of the 1997 acm sigmod international conference on management of data,1997
53e99bdcb7602d97024850da,starts stanford proposal for internet meta searching experience paper,luis gravano kevin chen chuan chang hector garcia molina andreas paepcke,sigmod conference,1997
53e9a51db7602d9702e3e678,an array based algorithm for simultaneous multidimensional aggregates,yihong zhao prasad deshpande jeffrey f naughton,sigmod conference,1997
539087dd20f70186a0d644b5,a framework for implementing hypothetical queries,timothy griffin richard hull,sigmod '97 proceedings of the 1997 acm sigmod international conference on management of data,1997
539087dd20f70186a0d644b3,on saying enough already in sql,michael j carey donald kossmann,sigmod '97 proceedings of the 1997 acm sigmod international conference on management of data,1997
539087dd20f70186a0d644ab,infosleuth agent based semantic integration of information in open and dynamic environments,r j bayardo jr w bohrer r brice a cichocki j fowler a helal v kashyap t ksiezyk g martin m nodine m rashid m rusinkiewicz r shea c unnikrishnan a unruh d woelk,sigmod '97 proceedings of the 1997 acm sigmod international conference on management of data,1997
539087dd20f70186a0d644a8,online aggregation,joseph m hellerstein peter j haas helen j wang,sigmod '97 proceedings of the 1997 acm sigmod international conference on management of data,1997
539087dd20f70186a0d644c7,high performance sorting on networks of workstations,andrea c arpaci dusseau remzi h arpaci dusseau david e culler joseph m hellerstein david a patterson,sigmod '97 proceedings of the 1997 acm sigmod international conference on management of data,1997
539087dd20f70186a0d644cf,scalable parallel data mining for association rules,eui hong han george karypis vipin kumar,sigmod '97 proceedings of the 1997 acm sigmod international conference on management of data,1997
539087dd20f70186a0d644d1,efficiently supporting ad hoc queries in large datasets of time sequences,flip korn h v jagadish christos faloutsos,sigmod '97 proceedings of the 1997 acm sigmod international conference on management of data,1997
53e9af19b7602d9703951a47,partitioned garbage collection of large object store,umesh maheshwari barbara liskov,sigmod conference,1997
539087dd20f70186a0d644d9,size separation spatial join,nick koudas kenneth c sevcik,sigmod '97 proceedings of the 1997 acm sigmod international conference on management of data,1997
539087dd20f70186a0d644db,building a scaleable geo spatial dbms technology implementation and evaluation,jignesh patel jiebing yu navin kabra kristin tufte biswadeep nag josef burger nancy hall karthikeyan ramasamy roger lueder curt ellmann jim kupsch shelly guo johan larson david de witt jeffrey naughton,sigmod '97 proceedings of the 1997 acm sigmod international conference on management of data,1997
539087dd20f70186a0d644de,distance based indexing for high dimensional metric spaces,tolga bozkaya meral ozsoyoglu,sigmod '97 proceedings of the 1997 acm sigmod international conference on management of data,1997
539087dd20f70186a0d644dd,a toolkit for negotiation support interfaces to multi dimensional data,michael gebhardt matthias jarke stephan jacobs,sigmod '97 proceedings of the 1997 acm sigmod international conference on management of data,1997
539087dd20f70186a0d644e5,on line warehouse view maintenance,dallan quass jennifer widom,sigmod '97 proceedings of the 1997 acm sigmod international conference on management of data,1997
539087dd20f70186a0d644cc,beyond market baskets generalizing association rules to correlations,sergey brin rajeev motwani craig silverstein,sigmod '97 proceedings of the 1997 acm sigmod international conference on management of data,1997
539087dd20f70186a0d644d4,devise integrated querying and visual exploration of large datasets,m livny r ramakrishnan k beyer g chen d donjerkovic s lawande j myllymaki k wenger,sigmod '97 proceedings of the 1997 acm sigmod international conference on management of data,1997
539087dd20f70186a0d644ca,dynamic itemset counting and implication rules for market basket data,sergey brin rajeev motwani jeffrey d ullman shalom tsur,sigmod '97 proceedings of the 1997 acm sigmod international conference on management of data,1997
539087dd20f70186a0d644ea,eliminating costly redundant computations from sql trigger executions,fran ois llirbat fran oise fabret eric simon,sigmod '97 proceedings of the 1997 acm sigmod international conference on management of data,1997
539087dd20f70186a0d644e8,efficient view maintenance at data warehouses,d agrawal a el abbadi a singh t yurek,sigmod '97 proceedings of the 1997 acm sigmod international conference on management of data,1997
539087dd20f70186a0d644e6,supporting multiple view maintenance policies,latha s colby akira kawaguchi daniel f lieuwen inderpal singh mumick kenneth a ross,sigmod '97 proceedings of the 1997 acm sigmod international conference on management of data,1997
539087dd20f70186a0d644e0,the sr tree an index structure for high dimensional nearest neighbor queries,norio katayama shin ichi satoh,sigmod '97 proceedings of the 1997 acm sigmod international conference on management of data,1997
539087dd20f70186a0d644ef,secure transaction processing in firm real time database systems,binto george jayant haritsa,sigmod '97 proceedings of the 1997 acm sigmod international conference on management of data,1997
539087dd20f70186a0d644ee,association rules over interval data,r j miller y yang,sigmod '97 proceedings of the 1997 acm sigmod international conference on management of data,1997
539087dd20f70186a0d644e2,wave indices indexing evolving databases,narayanan shivakumar h ctor garc a molina,sigmod '97 proceedings of the 1997 acm sigmod international conference on management of data,1997
53e9aa0fb7602d970337d111,lessons from wall street case studies in configuration tuning and distribution tutorial,dennis shasha,sigmod conference,1997
53e99db7b7602d970267466a,object relational database systems principles products and challenges tutorial,michael j carey nelson mendon a mattos anil nori,sigmod conference,1997
539087dd20f70186a0d644f1,a unified framework for enforcing multiple access control policies,sushil jajodia pierangela samarati v s subrahmanian eliza bertino,sigmod '97 proceedings of the 1997 acm sigmod international conference on management of data,1997
539087dd20f70186a0d644f3,revisiting commit processing in distributed database systems,ramesh gupta jayant haritsa krithi ramamritham,sigmod '97 proceedings of the 1997 acm sigmod international conference on management of data,1997
53e9b26eb7602d9703d0f439,databases on the web technologies for federation architectures and case studies tutorial,ralf kramer,sigmod conference,1997
53e9accbb7602d97036a9495,data warehousing and olap for decision support tutorial,surajit chaudhuri umeshwar dayal,sigmod conference,1997
53e9b550b7602d9704086a53,query optimization at the crossroads panel,surajit chaudhuri,sigmod conference,1997
539087dd20f70186a0d644fe,picture programming project,nita goyal charles hoch ravi krishnamurthy brian meckler michael suchow moshe zloof,sigmod '97 proceedings of the 1997 acm sigmod international conference on management of data,1997
539087dd20f70186a0d644fd,delaunay a database visualization system,isabel f cruz m averbuch wendy t lucas melissa radzyminski kirby zhang,sigmod '97 proceedings of the 1997 acm sigmod international conference on management of data,1997
539087dd20f70186a0d64500,devise demo abstract integrated querying and visual exploration of large datasets,m livny r ramakrishnan k beyer g chen d donjerkovic s lawande j myllymaki k wenger,sigmod '97 proceedings of the 1997 acm sigmod international conference on management of data,1997
